type,id,project_id,submitter_id,aliquot_container,clinical_or_contrived,hours_to_freezer_lower,hours_to_freezer_upper,preservation_method,storage_temperature,aliquot_quantity,aliquot_volume,contrivance_method,methanol_added,samples.id#1,samples.submitter_id#1
aliquot,04cb17a1-58d0-4f2a-9ae4-f1b01e02c13e,bpa-AstraZeneca_P0001_T1,aliquot-010,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,c253f308-b650-4983-b7f4-2ace674ec156,sample-010
aliquot,36aa7ced-6e0d-458b-8851-768d3ae472f1,bpa-AstraZeneca_P0001_T1,aliquot-011,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,43c87595-c5a5-4de2-81b6-3534cecd8abc,sample-011
aliquot,cd47ed70-88b6-4a73-9038-de580159da38,bpa-AstraZeneca_P0001_T1,aliquot-012,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,6e805cc2-c313-43ce-828c-fab3bb91a053,sample-012
aliquot,5752c884-2240-4aa1-af38-f71c668d1ddd,bpa-AstraZeneca_P0001_T1,aliquot-013,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,4821a059-e31b-4b3f-ad9c-c616a671b626,sample-013
aliquot,2a201aca-590e-495f-9e9d-8af135af7039,bpa-AstraZeneca_P0001_T1,aliquot-014,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,795ca41a-427b-411d-b726-03b01efe6684,sample-014
aliquot,0a30e906-4b5a-42f9-8121-065c32a20526,bpa-AstraZeneca_P0001_T1,aliquot-015,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,17810b95-ca11-457a-b319-f56c97caa06f,sample-015
aliquot,5bc2b940-0c25-441d-9281-35c58ee889ed,bpa-AstraZeneca_P0001_T1,aliquot-016,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,8cf97b73-2bb5-4618-81bc-cb7a7ee9f296,sample-016
aliquot,5ac01728-3f4c-420c-8424-af761142c0b2,bpa-AstraZeneca_P0001_T1,aliquot-017,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,353b506e-6b7c-41ae-911e-a7af70c8c21a,sample-017
aliquot,17af407f-a830-49a8-a329-559080deb601,bpa-AstraZeneca_P0001_T1,aliquot-018,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,09aa53b5-5e0b-4f14-8f94-6905dc6914c5,sample-018
aliquot,fc98148d-a19f-4c49-a761-6697c19a148a,bpa-AstraZeneca_P0001_T1,aliquot-019,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,795b4d85-5188-4c50-a7da-868ff3339108,sample-019
aliquot,b46e9fa7-389e-4a7a-8efa-c1d4b2f2665b,bpa-AstraZeneca_P0001_T1,aliquot-020,Vial,Clinical,Unknown,Unknown,Frozen,-20,,,,,945e9fcb-c54b-4d1e-b6eb-bc0a12b492a1,sample-020
aliquot,2d71747b-ea57-4dce-ba5a-dcde0368d7d8,bpa-AstraZeneca_P0001_T1,aliquot-021,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,8198c4dc-fa6e-4e97-8d40-e74bc207d437,sample-021
aliquot,074ef9b2-2551-417f-bb6d-afe28240ab94,bpa-AstraZeneca_P0001_T1,aliquot-022,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,98a3cb85-9792-4116-9cff-84064779500c,sample-022
aliquot,102638a8-bc94-4a21-a298-dba62c510e5a,bpa-AstraZeneca_P0001_T1,aliquot-023,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,975d2e0c-20b5-41b0-9dc2-fbf42df99417,sample-023
aliquot,f3e5f20a-c2c3-466d-873e-22b87d026d41,bpa-AstraZeneca_P0001_T1,aliquot-024,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,5b0d8d95-d78d-4f2a-ba24-0da38160e5e2,sample-024
aliquot,00f56662-8936-4f78-8d63-9fc7f7a89865,bpa-AstraZeneca_P0001_T1,aliquot-025,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,6d943d0f-ff04-4b67-af39-3bc4c4b5145f,sample-025
aliquot,817bb5cb-8b2c-47c9-9c26-6426cdfb178e,bpa-AstraZeneca_P0001_T1,aliquot-026,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,290dc7b3-376f-42f2-b2c1-0594f6d1c473,sample-026
aliquot,6ed8c681-8dd7-472d-a02f-2b28b684fd0e,bpa-AstraZeneca_P0001_T1,aliquot-027,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,ca0af6f6-4cf2-458f-9967-98006e934c85,sample-027
aliquot,b1d970a1-0f32-4e72-8cbb-e8591b5a4255,bpa-AstraZeneca_P0001_T1,aliquot-028,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,b06ffc99-6101-4f73-93c7-29be4102f493,sample-028
aliquot,6560e8dd-b693-4b41-ba5e-ca59b06ffe77,bpa-AstraZeneca_P0001_T1,aliquot-029,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,fb5c0364-7bf1-418d-85b1-3fae130dc36d,sample-029
aliquot,76eb80e4-9e3f-4ba0-9073-4b4a8462af5d,bpa-AstraZeneca_P0001_T1,aliquot-030,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,7c479920-60f5-451a-a35a-6b75ad05e753,sample-030
aliquot,1275f184-1962-42a6-951d-e436047334bf,bpa-AstraZeneca_P0001_T1,aliquot-031,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,a4037b8a-c501-4706-94b3-0513380b9f5b,sample-031
aliquot,88541657-e56d-46bd-b515-8cbfc105e5d5,bpa-AstraZeneca_P0001_T1,aliquot-032,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,7d3453f2-4b50-4387-a742-8f19f1159337,sample-032
aliquot,4bfbd607-c14d-43ac-a52d-459b2fd128e8,bpa-AstraZeneca_P0001_T1,aliquot-033,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,e3119b73-a2f0-4a78-8262-94beadb00722,sample-033
aliquot,408d8e64-ab34-48d4-ba3f-29c3de43db82,bpa-AstraZeneca_P0001_T1,aliquot-034,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,9cfdb7fb-4b77-454c-85c5-0cc026ead539,sample-034
aliquot,3e2996ab-e645-4e90-939e-68df1a60ebc2,bpa-AstraZeneca_P0001_T1,aliquot-035,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,451b969f-d9d2-4a35-bc74-6c1e22a89481,sample-035
aliquot,0aaa2481-13ba-4ecb-a51c-946dba940068,bpa-AstraZeneca_P0001_T1,aliquot-036,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,7612f404-32c8-4bd8-bf99-5d30377821d0,sample-036
aliquot,bebc890f-9718-4f7d-9f39-e5093ecee2cc,bpa-AstraZeneca_P0001_T1,aliquot-037,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,cabaad5f-4625-4e94-82f9-462068193aa9,sample-037
aliquot,4cfaa1a7-76ed-4ae0-a46e-0accd7631ac2,bpa-AstraZeneca_P0001_T1,aliquot-038,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,1183ada7-b434-4322-9fcb-da32f3c8826b,sample-038
aliquot,54e9e39f-6664-48fc-9db1-755a13fd8ed7,bpa-AstraZeneca_P0001_T1,aliquot-039,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,20ebe1cf-cdbe-4e4f-9695-f1fc05ff2cd1,sample-039
aliquot,e03fc764-e597-4aa0-91da-b8c68c35f4c3,bpa-AstraZeneca_P0001_T1,aliquot-040,Vial,Clinical,Unknown,Unknown,Frozen,-80,,,,,d31a21ca-b2f8-4226-b7e4-61ff502defdf,sample-040
aliquot,49091155-1acd-4826-b5f2-7ff282946c8b,bpa-AstraZeneca_P0001_T1,aliquot-041,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,14acd05a-dfa0-441c-8621-54d31cf1d195,sample-041
aliquot,057cf914-b222-412c-ac95-72d5cd60e338,bpa-AstraZeneca_P0001_T1,aliquot-042,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,ae1db003-3b8c-4c06-80b7-5de7016a00a0,sample-042
aliquot,00ddaf59-bbfa-49ae-a429-e39f15b2e0d9,bpa-AstraZeneca_P0001_T1,aliquot-043,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,d2deac25-7bae-420b-8164-09ee2ee66d2f,sample-043
aliquot,ec4ffda9-73f5-411b-93e6-49fe4d4c6124,bpa-AstraZeneca_P0001_T1,aliquot-044,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,f0cf4344-fe11-4d3b-a14a-18587bb4f418,sample-044
aliquot,4554a492-daa7-457a-8066-58776ab87454,bpa-AstraZeneca_P0001_T1,aliquot-045,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,2a02d086-d362-4fbc-af76-f1886c883b71,sample-045
aliquot,1c2946e9-3fae-49a2-8cfb-8b6cb592dc58,bpa-AstraZeneca_P0001_T1,aliquot-046,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,a4615ae2-8779-4a00-9d4c-c39d0547976f,sample-046
aliquot,d59fefb8-119c-4472-a1ff-a73e4265c877,bpa-AstraZeneca_P0001_T1,aliquot-047,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,ec9f4e6b-1c07-4211-8f2d-3c8bf9d9572a,sample-047
aliquot,1da5f732-d6b5-4ee6-b245-7daf32c462da,bpa-AstraZeneca_P0001_T1,aliquot-048,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,6e638b7a-2ac3-49db-87ba-0ca5df08fc24,sample-048
aliquot,2c395c96-9f6e-489e-a871-7dc69bbdd0fd,bpa-AstraZeneca_P0001_T1,aliquot-049,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,592e59a7-f1e8-47a3-92e5-961d59144dcf,sample-049
aliquot,a61aa2bc-9fa2-48f6-ae66-ec603bd1bdfa,bpa-AstraZeneca_P0001_T1,aliquot-050,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,89c6f65f-0f90-4ef3-bee9-8bc2b0dafa8d,sample-050
aliquot,303ebddf-982a-40f6-9718-e3cf7d589260,bpa-AstraZeneca_P0001_T1,aliquot-051,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,72b83185-460c-41d5-ac6d-77a8aaa95e5b,sample-051
aliquot,823819a5-7ffe-41a1-997d-1a31d65c82bd,bpa-AstraZeneca_P0001_T1,aliquot-052,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,eefcc723-6f6d-4cb0-8487-33e056710e0a,sample-052
aliquot,6d365834-5348-40b1-b2fc-26561bbf8a8d,bpa-AstraZeneca_P0001_T1,aliquot-053,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,f0911b47-913c-4f24-8642-5fd73fc96dfa,sample-053
aliquot,783b3733-0b31-4848-bb45-fb33c5e3cea3,bpa-AstraZeneca_P0001_T1,aliquot-054,Vial,Clinical,Not Applicable,Not Applicable,Frozen,-20,,,,,7513b672-4215-4a75-b02b-d6675e1ddc91,sample-054
aliquot,1906c98e-c86a-44d9-8226-0596a37f9270,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-01a,Vial,Clinical,0,1,Frozen,8,1,3,,,9d61ff74-31b8-4c90-a929-5dc1f3f299aa,sample-MSKCC_ND-01a
aliquot,84a90fb7-173d-4b77-9edc-5f95a9262228,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-02a,Vial,Clinical,0,1,Frozen,8,1,3,,,cdfa1796-d2bb-44a2-a7f0-1864effe5741,sample-MSKCC_ND-02a
aliquot,ea3dea73-c866-4ea2-b2ec-3e546ed126b1,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-03a,Vial,Clinical,0,1,Frozen,8,1,3,,,d4223562-0a99-42fb-861b-ce28078f950e,sample-MSKCC_ND-03a
aliquot,3c72ea51-94f3-45b5-9a87-b767dd65ee38,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-04a,Vial,Clinical,0,1,Frozen,8,1,3,,,0eae3f3c-680b-4977-9c26-e6c3b0749fdc,sample-MSKCC_ND-04a
aliquot,39f5efc1-07c6-4ad3-8256-257afda38cf4,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-05a,Vial,Clinical,0,1,Frozen,8,1,3,,,b6155e6d-4330-4180-bb96-671ffa835192,sample-MSKCC_ND-05a
aliquot,ef9d9ac2-72c7-4e60-9243-4639dcebbb2d,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-06a,Vial,Clinical,0,1,Frozen,8,1,3,,,dc7e48f4-54e5-4d28-a936-b92c857a3eba,sample-MSKCC_ND-06a
aliquot,3c92b387-0bf5-457c-bce8-ae9d5a87d7ce,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-07a,Vial,Clinical,0,1,Frozen,8,1,3,,,6a14c765-ba60-4763-8c49-abb2ab68e141,sample-MSKCC_ND-07a
aliquot,74258290-55fe-4c83-a9dc-a74256192aaf,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-08a,Vial,Clinical,0,1,Frozen,8,1,3,,,1bbd3164-3c4e-4e2f-8c49-9bf78c8cdec0,sample-MSKCC_ND-08a
aliquot,846fcef0-44a9-4f4e-a7dd-3f79d9e51658,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-09a,Vial,Clinical,0,1,Frozen,8,1,3,,,66bf3631-6663-4d36-a333-ec68608375ff,sample-MSKCC_ND-09a
aliquot,89ed70e7-b939-4c82-a41a-a9e4fb10cd45,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-10a,Vial,Clinical,0,1,Frozen,8,1,3,,,02c0862d-9750-4913-b098-e90ce99ff9e3,sample-MSKCC_ND-10a
aliquot,a45b6277-3ef4-470a-b449-ce322e8ba672,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-11a,Vial,Clinical,0,1,Frozen,8,1,3,,,3cac2b86-2f50-4171-a6ba-f53a14aee82f,sample-MSKCC_ND-11a
aliquot,4a95511d-7c04-4cdc-996c-807eb4ecbd03,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-12a,Vial,Clinical,0,1,Frozen,8,1,3,,,71f9f676-59b2-41ec-be66-5ad61b0da646,sample-MSKCC_ND-12a
aliquot,bb5e2f86-1c89-445c-af46-35bb5b303195,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-13a,Vial,Clinical,0,1,Frozen,8,1,3,,,b3ea00d1-3779-4dba-98fb-d350e8dde2ca,sample-MSKCC_ND-13a
aliquot,1d224351-1133-4e8c-ae31-b13141049c50,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-14a,Vial,Clinical,0,1,Frozen,8,1,3,,,4013bd3d-8383-41a5-ad5a-2123970379d6,sample-MSKCC_ND-14a
aliquot,9e9d3b91-5d68-4bbc-a757-bfbaeb66dc0d,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-15a,Vial,Clinical,0,1,Frozen,8,1,3,,,765fd589-ee20-4816-b26e-e975c9641a6c,sample-MSKCC_ND-15a
aliquot,6d239383-8937-4aff-8ce0-8883d3c8b1c0,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-16a,Vial,Clinical,0,1,Frozen,8,1,3,,,3db7aa32-2882-4698-9122-a9fabc89b1b9,sample-MSKCC_ND-16a
aliquot,60f17fc5-e709-4f55-b944-d5b5a7ba8bde,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-17a,Vial,Clinical,0,1,Frozen,8,1,3,,,739e8aca-80c0-4257-8eba-d0252e5671cd,sample-MSKCC_ND-17a
aliquot,13fda5c3-aec6-4f2b-9ab8-7f2bb8c128ab,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-18a,Vial,Clinical,0,1,Frozen,8,1,3,,,654e1053-854f-4a18-9458-dcf86860f892,sample-MSKCC_ND-18a
aliquot,1b8766ec-651f-4711-bc8c-0cdd3688e51e,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-19a,Vial,Clinical,0,1,Frozen,8,1,3,,,5c84bac3-fabf-4e39-a62f-8dba94514cd7,sample-MSKCC_ND-19a
aliquot,5dccc8a8-9971-428b-b948-41a0ddab2dc6,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-20a,Vial,Clinical,0,1,Frozen,8,1,3,,,0e8056db-f3bd-4ee6-be36-d3be1bc901d4,sample-MSKCC_ND-20a
aliquot,4b9ad6be-dace-4a3f-8807-61adf9b8a471,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-01b,Vial,Clinical,0,1,Frozen,8,1,3,,,5e32daa4-50d9-447a-b361-5fb253418542,sample-MSKCC_ND-01b
aliquot,18b2cbda-f4a0-45fd-84cd-4a0f4587a686,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-02b,Vial,Clinical,0,1,Frozen,8,1,3,,,e646d29b-98a1-478f-8800-aad9d35d2856,sample-MSKCC_ND-02b
aliquot,a1bcb2bc-a57d-4631-b13f-3279a6e93501,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-03b,Vial,Clinical,0,1,Frozen,8,1,3,,,ed97fec3-e553-4013-84aa-a86ee0223f71,sample-MSKCC_ND-03b
aliquot,955cdba2-5d75-4c57-83aa-4a08f00a5b11,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-04b,Vial,Clinical,0,1,Frozen,8,1,3,,,f90012c6-adbb-4b8b-bda9-2e8ff5f1ed37,sample-MSKCC_ND-04b
aliquot,2b17d742-ff3a-455d-affc-c21ddac098e1,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-05b,Vial,Clinical,0,1,Frozen,8,1,3,,,afca90ae-9f16-4fb3-9874-940c3e32fc02,sample-MSKCC_ND-05b
aliquot,ed18f944-20e2-4ef0-b3ac-0cffd0dbf245,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-06b,Vial,Clinical,0,1,Frozen,8,1,3,,,f65e75b0-af9b-4402-be06-2155e810b579,sample-MSKCC_ND-06b
aliquot,0c093fd7-a8df-4362-a10d-99612d526bcb,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-07b,Vial,Clinical,0,1,Frozen,8,1,3,,,a575a663-b7b4-4600-a8e6-461a783ec8cf,sample-MSKCC_ND-07b
aliquot,dd34e02c-0a9d-4cce-b801-b907eab4a5be,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-08b,Vial,Clinical,0,1,Frozen,8,1,3,,,024245b0-9c5c-4654-b477-ee19da54dfa5,sample-MSKCC_ND-08b
aliquot,2df382f8-3f62-4d95-8e4c-bc7980e627c0,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-09b,Vial,Clinical,0,1,Frozen,8,1,3,,,71155467-c8d1-48b7-b47d-a642dc18531c,sample-MSKCC_ND-09b
aliquot,0c8f96c1-07be-41f5-9b36-033e27deed95,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-10b,Vial,Clinical,0,1,Frozen,8,1,3,,,a058f9d2-4b89-4c8b-be97-3ad41ca20d2d,sample-MSKCC_ND-10b
aliquot,76b5cf5e-97e7-4f5a-ab8b-c0126d1c8aca,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-11b,Vial,Clinical,0,1,Frozen,8,1,3,,,bc996442-6eab-4679-b855-574c4634712f,sample-MSKCC_ND-11b
aliquot,e209ef8a-bfae-4352-9cb7-014cfd3013a8,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-12b,Vial,Clinical,0,1,Frozen,8,1,3,,,0aa31afc-ab90-4cce-ab47-beaad926ba8c,sample-MSKCC_ND-12b
aliquot,0cca5f91-1856-4a32-bd63-716def5ffbfa,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-13b,Vial,Clinical,0,1,Frozen,8,1,3,,,1f1989ce-8028-44fe-b4d7-38b038c61a5a,sample-MSKCC_ND-13b
aliquot,a5d6ae3e-cff4-4c47-a63b-92d2f0aa7231,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-14b,Vial,Clinical,0,1,Frozen,8,1,3,,,acce7a57-ca75-4567-91a8-1a82e60bf55f,sample-MSKCC_ND-14b
aliquot,653b4266-cd96-4ae1-98f0-34eacc9bcb58,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-15b,Vial,Clinical,0,1,Frozen,8,1,3,,,8df74089-10c3-4e7c-9531-363e93b0cc7b,sample-MSKCC_ND-15b
aliquot,4ed72332-17a1-40d0-abff-f6e6ae169491,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-16b,Vial,Clinical,0,1,Frozen,8,1,3,,,0c40f186-e881-44f7-9af4-7464779a5a9f,sample-MSKCC_ND-16b
aliquot,859192f8-3c25-4427-9c35-b9256d31f5a0,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-17b,Vial,Clinical,0,1,Frozen,8,1,3,,,bf4d5825-dd32-4c33-8857-af1c70e5167d,sample-MSKCC_ND-17b
aliquot,376a743e-8b49-478d-9ab6-d55d0a29adab,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-18b,Vial,Clinical,0,1,Frozen,8,1,3,,,34155a16-6b84-4657-a322-d074bb4c0bdf,sample-MSKCC_ND-18b
aliquot,b3e82019-40a4-4efb-b30a-143e68056fe9,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-19b,Vial,Clinical,0,1,Frozen,8,1,3,,,c99e2f34-6f05-4c32-989c-fbf601af1c25,sample-MSKCC_ND-19b
aliquot,9596beef-55af-4b39-9262-a7a329285d89,bpa-MSKCC_P0001_T1,aliquot-MSKCC_ND-20b,Vial,Clinical,0,1,Frozen,8,1,3,,,522b2123-5568-4797-816c-4684ac4279e6,sample-MSKCC_ND-20b
aliquot,80220a9e-658d-4b14-b023-3cedf8c65e36,bpa-CytoLumina_P0001_T1,aliquot_U2_pca2_g,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,54376dd2-5583-4305-97d3-4f3ae2ead2ef,sample_U2_pca2_g
aliquot,278a9f8d-4ae9-46dc-b451-b8b91394e4d5,bpa-CytoLumina_P0001_T1,aliquot_U2_pca3_a,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,d359b6c3-d651-43f0-9907-85444fd02244,sample_U2_pca3_a
aliquot,c2c835a1-a1e1-4373-8e37-b38f7d9f426d,bpa-CytoLumina_P0001_T1,aliquot_U2_pca3_b,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,7cc78abf-7f5f-47bd-a9a8-95dbdb1af2f2,sample_U2_pca3_b
aliquot,5d9df333-35c4-4122-a0d3-b00cae76dd61,bpa-CytoLumina_P0001_T1,aliquot_U2_pca3_c,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,a7b36e29-0eda-40d3-abbf-ff85de14bf4b,sample_U2_pca3_c
aliquot,0d091266-40c6-4b7a-8b8f-7397a0895286,bpa-CytoLumina_P0001_T1,aliquot_U2_pca1_a,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,a1635266-6723-430e-87a1-fd32dfeda1b7,sample_U2_pca1_a
aliquot,75c20c57-dd56-4635-a3ad-f543fdaca60a,bpa-CytoLumina_P0001_T1,aliquot_U2_pca2_a,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,e7869484-60c9-4097-8d30-d9c7fc43c9d2,sample_U2_pca2_a
aliquot,1794df83-3c00-4425-8f40-fe9dda861e9c,bpa-CytoLumina_P0001_T1,aliquot_U2_pca2_b,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,7188b852-3978-4227-92e8-be3da3094ae2,sample_U2_pca2_b
aliquot,518bfe52-cc88-45f0-95e7-c391fc3d2e77,bpa-CytoLumina_P0001_T1,aliquot_U2_pca2_c,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,ad3a94b6-daa6-4365-be8f-3b9690a964cb,sample_U2_pca2_c
aliquot,5e68992a-42de-4967-bcb4-b09690dd3146,bpa-CytoLumina_P0001_T1,aliquot_U2_pca2_d,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,20449a6a-d8ef-4f42-acf1-ce5f714c1801,sample_U2_pca2_d
aliquot,5e592157-fd85-47d0-a2fb-a8aa78010cdd,bpa-CytoLumina_P0001_T1,aliquot_U2_hcc3,Slide,Clinical,6,24,Fresh,4,,2000,,FALSE,28e7c659-afde-4c6e-8084-f82d214cce8c,sample_U2_hcc3
aliquot,c61dc31b-1756-4e21-88d5-1c848ffaade5,bpa-CytoLumina_P0001_T1,slide_pca_001,Slide,Clinical,6,24,Fresh,4,,,,FALSE,02bbc038-9c42-4818-810f-3b85b7c36e08,sample_pca_001
aliquot,2c53cbd8-0a15-4049-852f-92f2b69d7e1b,bpa-CytoLumina_P0001_T1,slide_pca_002,Slide,Clinical,6,24,Fresh,4,,,,FALSE,39c305b4-3a12-4bc1-8bd7-dde7a858c940,sample_pca_002
aliquot,631f8f85-2082-47d2-aa13-861a40ec106d,bpa-CytoLumina_P0001_T1,slide_pca_003,Slide,Clinical,6,24,Fresh,4,,,,FALSE,42b66259-2efd-41b8-8429-6376cc1c9b84,sample_pca_003
aliquot,0dc9a9ff-2761-4636-813f-062368162e31,bpa-CytoLumina_P0001_T1,slide_pca_004,Slide,Clinical,6,24,Fresh,4,,,,FALSE,39b90afa-fb1a-434f-bf0f-bbaae322e7c8,sample_pca_004
aliquot,fa785e94-1465-401a-8bd5-8a5d42e66240,bpa-CytoLumina_P0001_T1,slide_pca_005,Slide,Clinical,6,24,Fresh,4,,,,FALSE,ce9772a9-ad8d-421a-9af5-9abe4b33081d,sample_pca_005
aliquot,be814f69-5f13-4c31-b2db-ca81679c3165,bpa-CytoLumina_P0001_T1,slide_pca_006,Slide,Clinical,6,24,Fresh,4,,,,FALSE,4daaf523-2e8d-42b8-a629-d029ae40e1c2,sample_pca_006
aliquot,d6b516d8-4291-49d5-a6ab-f7c4e531a212,bpa-CytoLumina_P0001_T1,slide_pca_007,Slide,Clinical,6,24,Fresh,4,,,,FALSE,05476e71-0466-417b-9cb8-c9dbb62cd40b,sample_pca_007
aliquot,7a5d4f01-5996-45af-9428-d060bdabe002,bpa-CytoLumina_P0001_T1,slide_pca_008,Slide,Clinical,6,24,Fresh,4,,,,FALSE,70929f6a-95cf-4632-ae6c-621cdfd0f904,sample_pca_008
aliquot,13770813-a41d-4104-a732-7decd0f6bc20,bpa-CytoLumina_P0001_T1,slide_pca_009,Slide,Clinical,6,24,Fresh,4,,,,FALSE,c38e518f-f27c-4a3a-9d4d-233134f440e7,sample_pca_009
aliquot,72a14126-c03e-410f-91c5-ac88ae9d5290,bpa-CytoLumina_P0001_T1,slide_pca_010,Slide,Clinical,6,24,Fresh,4,,,,FALSE,734f4fcc-6029-4926-9d38-f4e8feb9e126,sample_pca_010
aliquot,3efb29ad-9ab8-4ab0-b75a-e99131a1270d,bpa-CytoLumina_P0001_T1,slide_h202-1,Slide,Clinical,6,24,Fresh,4,,,,FALSE,f4d62373-d1ea-4e43-8e81-d3ee0b8c627c,sample_h202-1
aliquot,135fa6fd-f21f-4dcc-9a25-3d8fcaf7c770,bpa-CytoLumina_P0001_T1,slide_h201-1,Slide,Clinical,6,24,Fresh,4,,,,FALSE,9f194801-8dda-4031-a896-aae97a801c9c,sample_h201-1
aliquot,25fdd3b4-972e-4db6-a919-4f41766343c5,bpa-CytoLumina_P0001_T1,slide_h200-1,Slide,Clinical,6,24,Fresh,4,,,,FALSE,166484f2-1c2a-4537-af50-41ad75596bad,sample_h200-1
